511229;FIFTH THIRD PROCESSING SOLUTIONS, INC;;;UNITED STATES;US;USA;840;USA OHIO CINCINNATI;
511230;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511231;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511232;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511233;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511234;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511235;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511236;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA SOUTH DAKOTA SIOUX FALLS;
511237;FIFTH THIRD PROCESSING SOLUTIONS, INC;;;UNITED STATES;US;USA;840;USA OHIO CINCINNATI;
511239;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511240;CITIBANK SOUTH DAKOTA, N.A.;;;UNITED STATES;US;USA;840;USA SOUTH DAKOTA SIOUX FALLS;
511242;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511243;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511244;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511245;SHAZAM, INC.;;;UNITED STATES;US;USA;840;USA IOWA JOHNSTON;
511246;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA SOUTH DAKOTA SIOUX FALLS;
511247;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA SOUTH DAKOTA SIOUX FALLS;
511251;STAR PROCESSING INC.;;;UNITED STATES;US;USA;840;USA TEXAS AMARILLO;
511252;STAR PROCESSING INC.;;;UNITED STATES;US;USA;840;USA TEXAS AMARILLO;
511253;FIFTH THIRD PROCESSING SOLUTIONS, INC;;;UNITED STATES;US;USA;840;USA OHIO CINCINNATI;
511254;U.S. BANK NATIONAL ASSOCIATION, ND;;;UNITED STATES;US;USA;840;USA PENNSYLVANIA PITTSBURGH;
511257;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA SOUTH DAKOTA SIOUX FALLS;
511258;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA SOUTH DAKOTA SIOUX FALLS;
511259;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA SOUTH DAKOTA SIOUX FALLS;
511260;NYCE PAYMENTS NETWORK, LLC;;;UNITED STATES;US;USA;840;USA NEW JERSEY SECAUCUS;
511261;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511262;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511263;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511264;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511265;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511266;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511267;STEARNS BANK NATIONAL ASSOCIATION;;;UNITED STATES;US;USA;840;USA MINNESOTA ST CLOUD;
511268;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511269;METABANK;;;UNITED STATES;US;USA;840;USA IOWA STORM LAKE;
511270;TRANSPORTATION ALLIANCE BANK INC.;;;UNITED STATES;US;USA;840;USA UTAH OGDEN;
511271;FIRST BANK OF DELAWARE;;;UNITED STATES;US;USA;840;USA PENNSYLVANIA PHILADELPHIA;
511272;PULSE EFT ASSOCIATION;;;UNITED STATES;US;USA;840;USA TEXAS HOUSTON;
511273;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511274;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511275;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511276;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511277;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511278;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511279;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511280;CU COOPERATIVE SYSTEMS;;;UNITED STATES;US;USA;840;USA CALIFORNIA ONTARIO;
511281;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511282;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511283;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511284;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511285;FIFTH THIRD PROCESSING SOLUTIONS, INC;;;UNITED STATES;US;USA;840;USA OHIO CINCINNATI;
511286;PULSE EFT ASSOCIATION;;;UNITED STATES;US;USA;840;USA TEXAS HOUSTON;
511287;NYCE PAYMENTS NETWORK, LLC;;;UNITED STATES;US;USA;840;USA NEW JERSEY SECAUCUS;
511288;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511289;BANKERS BANK, THE;;;UNITED STATES;US;USA;840;USA GEORGIA ATLANTA;
511290;DATA CENTER INCORPORATED;;;UNITED STATES;US;USA;840;USA KANSAS HUTCHINSON;
511291;SOUTHWEST CORPORATE FEDERAL CREDIT UNION;;;UNITED STATES;US;USA;840;USA TEXAS PLANO;
511292;M & I MARSHALL & ILSLEY BANK;;;UNITED STATES;US;USA;840;USA WISCONSIN BROWN DEER;
511293;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511294;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511295;PULSE EFT ASSOCIATION;;;UNITED STATES;US;USA;840;USA TEXAS HOUSTON;
511296;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511298;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511299;U.S. BANK NATIONAL ASSOCIATION, ND;;;UNITED STATES;US;USA;840;USA TEXAS IRVING;
511300;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511301;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511302;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511303;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511304;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511305;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511306;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511307;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511308;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511309;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511310;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511311;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511312;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511313;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511314;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511315;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511316;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511317;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511318;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511319;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511320;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511321;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511322;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511323;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511324;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511325;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511326;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511327;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511328;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511329;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511330;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511331;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511332;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511333;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511334;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511335;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511336;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511337;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511338;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511339;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511340;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511341;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511342;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511343;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511344;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511345;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511346;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511347;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511348;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511349;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511350;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511351;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511352;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511353;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511354;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511355;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511356;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511357;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511358;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511359;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511360;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511361;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511362;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511363;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511364;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511365;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511366;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511367;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511368;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511369;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511370;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511371;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511372;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511373;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511374;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511375;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511376;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511377;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511378;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511379;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511380;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511381;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511382;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511383;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511384;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511385;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511386;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511387;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511388;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511389;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511390;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511391;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511392;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511393;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511394;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511395;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;212-552-6943
511396;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511397;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511398;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511399;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511400;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511401;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511402;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511403;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511404;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511405;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511406;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511407;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511408;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511409;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511410;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511411;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511412;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511413;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511414;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511415;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511416;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511417;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511418;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511419;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511420;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511421;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511422;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511423;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511424;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511425;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511426;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511427;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511428;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511429;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511430;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511431;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511432;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511433;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511434;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511435;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511436;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511437;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511438;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511439;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511440;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511441;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511442;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511443;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511444;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511445;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511446;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511447;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511448;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511449;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511450;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511451;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511452;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511453;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511454;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511455;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511456;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511457;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511458;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511459;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511460;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511461;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511462;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511463;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511464;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511465;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511466;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511467;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511468;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511469;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511470;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511471;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511472;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511473;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511474;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511475;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511476;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511477;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511478;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511479;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511480;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511481;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511482;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511483;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511484;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511485;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511486;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511487;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511488;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511489;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511490;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511491;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511492;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511493;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511494;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511495;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511496;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511497;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511498;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511499;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511500;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
511501;CHASE MANHATTAN BANK USA, N.A.;;;UNITED STATES;US;USA;840;USA;516-828-2000
